"StudentId","CourseField","YearLevel","GradePercent"
504,"Physics",1,72
504,"Biology",3,59
504,"Math",1,96
504,"Physics",3,90
504,"Chemistry",4,52
505,"Math",4,85
505,"Math",1,91
505,"Math",4,98
505,"Math",2,51
505,"Chemistry",4,61
505,"Chemistry",4,78
505,"Math",1,45
505,"Math",4,72
505,"Biology",4,90
505,"Math",3,96
506,"Math",4,87
506,"Physics",2,52
506,"Biology",3,47
506,"Math",3,89
506,"Biology",4,65
506,"Math",1,64
506,"Physics",3,74
506,"Chemistry",4,50
506,"Chemistry",2,51
506,"Chemistry",2,77
507,"Biology",2,73
507,"Biology",1,97
507,"Physics",4,98
507,"Math",2,70
507,"Physics",3,52
507,"Physics",4,85
507,"Math",4,85
507,"Math",3,84
507,"Physics",4,98
507,"Biology",4,82
508,"Physics",4,72
508,"Chemistry",4,51
508,"Biology",2,96
508,"Chemistry",3,70
508,"Physics",2,73
508,"Physics",3,83
508,"Chemistry",3,73
508,"Chemistry",3,86
508,"Physics",2,60
508,"Physics",1,60
509,"Chemistry",4,71
509,"Math",1,52
509,"Chemistry",4,80
509,"Biology",1,96
509,"Biology",1,91
509,"Physics",2,70
509,"Math",3,62
509,"Chemistry",4,47
509,"Math",2,60
509,"Biology",4,83
510,"Biology",4,68
510,"Math",2,47
510,"Math",2,95
510,"Biology",1,80
510,"Biology",2,48
510,"Biology",2,57
510,"Chemistry",3,96
510,"Physics",2,56
510,"Math",3,50
510,"Physics",1,100
511,"Physics",2,79
511,"Physics",4,96
511,"Biology",1,55
511,"Biology",1,94
511,"Biology",4,89
511,"Chemistry",4,58
511,"Math",4,75
511,"Chemistry",4,63
511,"Chemistry",3,76
511,"Math",2,46
512,"Physics",4,49
512,"Biology",4,85
512,"Physics",1,88
512,"Chemistry",3,95
512,"Physics",2,81
512,"Math",1,79
512,"Physics",1,47
512,"Biology",3,84
512,"Chemistry",2,60
512,"Chemistry",4,62
513,"Chemistry",3,58
513,"Math",2,89
513,"Biology",3,76
513,"Physics",1,73
513,"Math",3,71
513,"Physics",4,85
513,"Biology",3,82
513,"Math",1,98
513,"Biology",2,53
513,"Biology",4,95
514,"Biology",3,94
514,"Math",2,84
514,"Physics",2,55
514,"Math",3,68
514,"Physics",3,72
514,"Biology",3,77
514,"Chemistry",3,61
514,"Chemistry",4,70
514,"Biology",2,87
514,"Chemistry",3,94
515,"Physics",3,48
515,"Biology",2,84
515,"Math",3,87
515,"Biology",4,59
515,"Chemistry",4,76
515,"Chemistry",1,69
515,"Physics",3,62
515,"Chemistry",4,59
515,"Physics",1,49
515,"Physics",2,61
516,"Physics",1,76
516,"Physics",4,90
516,"Chemistry",3,45
516,"Biology",4,88
516,"Biology",2,72
516,"Chemistry",2,72
516,"Chemistry",4,87
516,"Physics",2,100
516,"Physics",1,76
516,"Biology",3,88
517,"Chemistry",3,64
517,"Physics",1,69
517,"Chemistry",2,53
517,"Biology",3,58
517,"Math",3,60
517,"Math",1,66
517,"Biology",2,100
517,"Biology",1,52
517,"Math",1,79
517,"Math",1,73
518,"Biology",4,55
518,"Biology",3,47
518,"Chemistry",4,98
518,"Physics",3,51
518,"Math",2,50
518,"Chemistry",1,83
518,"Biology",1,88
518,"Chemistry",4,72
518,"Chemistry",3,59
518,"Chemistry",2,61
519,"Biology",1,66
519,"Biology",1,60
519,"Math",1,81
519,"Biology",4,96
519,"Biology",1,55
519,"Math",1,82
519,"Biology",3,66
519,"Biology",2,59
519,"Biology",2,63
519,"Math",1,70
520,"Chemistry",2,78
520,"Physics",3,100
520,"Biology",4,93
520,"Biology",3,74
520,"Biology",3,76
520,"Math",2,64
520,"Biology",2,78
520,"Math",1,90
520,"Physics",4,60
520,"Math",1,95
521,"Chemistry",3,88
521,"Physics",1,66
521,"Physics",2,53
521,"Chemistry",2,99
521,"Chemistry",4,99
521,"Chemistry",3,67
521,"Biology",3,78
521,"Biology",2,63
521,"Math",3,76
521,"Biology",2,79
522,"Math",3,66
522,"Biology",2,45
522,"Biology",1,55
522,"Chemistry",4,79
522,"Chemistry",4,63
522,"Math",1,55
522,"Math",2,50
522,"Physics",3,90
522,"Chemistry",4,95
522,"Physics",3,53
523,"Physics",3,92
523,"Math",2,85
523,"Math",2,51
523,"Chemistry",3,50
523,"Chemistry",4,78
523,"Math",3,63
523,"Chemistry",4,68
523,"Math",1,64
523,"Chemistry",2,79
523,"Chemistry",1,66
524,"Biology",3,55
524,"Physics",4,78
524,"Biology",1,99
524,"Biology",1,53
524,"Biology",4,74
524,"Biology",2,96
524,"Math",2,49
524,"Chemistry",3,87
524,"Math",4,55
524,"Chemistry",2,90
525,"Biology",3,49
525,"Biology",1,71
525,"Physics",4,55
525,"Physics",2,71
525,"Biology",1,59
525,"Math",2,95
525,"Biology",3,76
525,"Biology",4,64
525,"Math",4,69
525,"Chemistry",1,98
526,"Physics",1,58
526,"Biology",4,52
526,"Physics",4,63
526,"Biology",2,74
526,"Physics",3,90
526,"Math",4,86
526,"Chemistry",1,94
526,"Chemistry",2,57
526,"Chemistry",1,84
526,"Math",3,75
527,"Chemistry",3,79
527,"Biology",1,63
527,"Chemistry",4,66
527,"Physics",4,74
527,"Biology",2,47
527,"Chemistry",3,94
527,"Physics",1,59
527,"Biology",3,66
527,"Biology",4,70
527,"Physics",4,65
528,"Chemistry",3,79
528,"Chemistry",3,63
528,"Physics",1,65
528,"Math",2,81
528,"Biology",4,64
528,"Chemistry",3,60
528,"Biology",2,88
528,"Biology",2,45
528,"Biology",4,50
528,"Chemistry",1,91
529,"Chemistry",4,92
529,"Chemistry",4,89
529,"Physics",4,89
529,"Chemistry",3,55
529,"Chemistry",4,92
529,"Physics",3,83
529,"Biology",1,76
529,"Physics",4,92
529,"Physics",1,73
529,"Physics",2,66
530,"Math",4,59
530,"Math",4,83
530,"Physics",3,54
530,"Math",2,88
530,"Chemistry",4,82
530,"Chemistry",2,57
530,"Physics",4,99
530,"Chemistry",4,96
530,"Chemistry",1,95
530,"Physics",3,55
531,"Physics",4,84
531,"Biology",2,95
531,"Biology",3,59
531,"Biology",4,78
531,"Chemistry",2,88
531,"Physics",3,76
531,"Physics",3,51
531,"Physics",3,91
531,"Biology",2,68
531,"Biology",3,48
532,"Physics",3,74
532,"Math",3,49
532,"Math",4,76
532,"Physics",4,57
532,"Math",3,94
532,"Chemistry",4,68
532,"Math",1,71
532,"Math",1,65
532,"Chemistry",2,69
532,"Biology",1,78
533,"Biology",3,92
533,"Math",2,99
533,"Physics",2,53
533,"Chemistry",2,69
533,"Math",2,86
533,"Biology",3,93
533,"Chemistry",3,56
533,"Math",4,78
533,"Math",1,52
533,"Physics",1,67
534,"Chemistry",3,46
534,"Chemistry",3,77
534,"Math",1,99
534,"Chemistry",2,95
534,"Biology",3,80
534,"Math",3,53
534,"Chemistry",1,51
534,"Chemistry",1,75
534,"Physics",1,84
534,"Biology",1,60
535,"Biology",1,50
535,"Chemistry",4,87
535,"Math",4,75
535,"Chemistry",2,67
535,"Physics",1,81
535,"Chemistry",2,56
535,"Chemistry",1,63
535,"Physics",2,75
535,"Biology",1,57
535,"Chemistry",1,52
536,"Math",2,74
536,"Biology",2,93
536,"Chemistry",1,80
536,"Biology",3,92
536,"Math",1,94
536,"Physics",2,56
536,"Chemistry",2,59
536,"Physics",2,61
536,"Biology",3,92
536,"Physics",3,99
537,"Math",2,57
537,"Math",3,69
537,"Physics",1,50
537,"Biology",3,84
537,"Biology",3,73
537,"Physics",1,83
537,"Physics",3,68
537,"Chemistry",3,97
537,"Physics",4,55
537,"Math",2,77
538,"Biology",2,99
538,"Physics",3,76
538,"Math",4,79
538,"Chemistry",1,85
538,"Math",1,86
538,"Biology",1,67
538,"Biology",4,86
538,"Chemistry",4,72
538,"Biology",3,69
538,"Chemistry",3,47
539,"Physics",3,65
539,"Chemistry",1,85
539,"Chemistry",4,84
539,"Physics",2,85
539,"Physics",2,59
539,"Physics",4,98
539,"Biology",1,57
539,"Physics",3,53
539,"Physics",1,59
539,"Physics",2,49
540,"Physics",3,95
540,"Physics",3,53
540,"Biology",1,74
540,"Physics",1,77
540,"Biology",1,83
540,"Physics",1,78
540,"Chemistry",2,75
540,"Math",2,48
540,"Biology",1,72
540,"Biology",2,92
541,"Biology",2,82
541,"Biology",3,88
541,"Physics",1,94
541,"Physics",4,92
541,"Chemistry",1,46
541,"Biology",3,50
541,"Physics",3,82
541,"Biology",2,58
541,"Math",3,46
541,"Physics",4,66
542,"Biology",3,46
542,"Biology",3,98
542,"Biology",1,49
542,"Biology",2,98
542,"Physics",4,58
542,"Physics",1,96
542,"Physics",4,71
542,"Math",4,51
542,"Chemistry",4,73
542,"Physics",3,53
543,"Biology",2,92
543,"Biology",3,58
543,"Chemistry",2,79
543,"Math",2,82
543,"Chemistry",3,82
543,"Biology",2,89
543,"Physics",1,51
543,"Math",1,83
543,"Biology",2,87
543,"Chemistry",1,48
544,"Chemistry",4,84
544,"Physics",4,47
544,"Chemistry",2,64
544,"Physics",4,99
544,"Math",4,50
544,"Physics",2,53
544,"Biology",4,72
544,"Math",2,74
544,"Chemistry",4,54
544,"Biology",1,68
545,"Biology",1,89
545,"Physics",4,76
545,"Math",4,78
545,"Chemistry",2,73
545,"Chemistry",3,73
545,"Math",4,86
545,"Physics",4,90
545,"Physics",4,79
545,"Biology",4,96
545,"Biology",2,92
546,"Physics",1,62
546,"Math",3,84
546,"Biology",1,84
546,"Biology",1,56
546,"Biology",4,67
546,"Math",2,95
546,"Chemistry",3,70
546,"Biology",2,92
546,"Biology",4,87
546,"Math",4,61
547,"Biology",2,65
547,"Math",3,91
547,"Chemistry",2,93
547,"Chemistry",2,90
547,"Math",1,63
547,"Biology",3,92
547,"Physics",2,57
547,"Biology",1,96
547,"Physics",2,63
547,"Physics",4,80
548,"Physics",3,79
548,"Math",3,70
548,"Chemistry",4,89
548,"Physics",4,46
548,"Chemistry",2,70
548,"Biology",2,73
548,"Chemistry",2,47
548,"Physics",4,99
548,"Chemistry",1,51
548,"Physics",3,60
549,"Biology",1,84
549,"Chemistry",2,68
549,"Chemistry",4,89
549,"Chemistry",1,48
549,"Chemistry",2,60
549,"Math",3,52
549,"Math",2,70
549,"Physics",3,81
549,"Math",3,94
549,"Chemistry",4,89
550,"Physics",4,70
550,"Physics",4,59
550,"Biology",1,75
550,"Chemistry",4,67
550,"Chemistry",4,86
550,"Physics",2,72
550,"Physics",1,59
550,"Math",3,46
550,"Math",2,90
550,"Chemistry",2,72
551,"Biology",3,72
551,"Physics",3,86
551,"Biology",2,45
551,"Math",4,53
551,"Physics",3,60
551,"Chemistry",2,53
551,"Chemistry",3,74
551,"Physics",4,65
551,"Physics",4,73
551,"Physics",2,90
552,"Math",4,49
552,"Chemistry",1,90
552,"Math",3,98
552,"Math",2,69
552,"Biology",2,91
552,"Physics",1,87
552,"Physics",3,75
552,"Chemistry",4,60
552,"Math",3,80
552,"Biology",1,53
553,"Chemistry",2,92
553,"Biology",2,72
553,"Biology",3,62
553,"Biology",1,67
553,"Math",1,67
553,"Chemistry",4,78
553,"Math",1,76
553,"Physics",2,50
553,"Math",1,64
553,"Physics",1,97
554,"Chemistry",2,72
554,"Physics",1,94
554,"Chemistry",3,98
554,"Math",3,93
554,"Physics",1,51
554,"Math",3,59
554,"Math",1,66
554,"Chemistry",1,84
554,"Math",3,46
554,"Physics",4,94
555,"Physics",4,99
555,"Math",2,49
555,"Chemistry",3,72
555,"Biology",2,96
555,"Math",2,89
555,"Biology",4,45
555,"Chemistry",2,62
555,"Biology",1,64
555,"Chemistry",4,50
555,"Chemistry",4,45
556,"Physics",3,95
556,"Chemistry",3,87
556,"Biology",4,62
556,"Biology",4,70
556,"Biology",2,45
556,"Physics",4,82
556,"Math",1,90
556,"Biology",3,65
556,"Physics",2,70
556,"Physics",3,95
557,"Math",4,47
557,"Physics",3,81
557,"Physics",2,62
557,"Biology",1,86
557,"Chemistry",3,85
557,"Biology",4,66
557,"Chemistry",1,56
557,"Math",3,76
557,"Biology",1,79
557,"Biology",3,79
558,"Math",1,71
558,"Chemistry",1,86
558,"Biology",2,91
558,"Biology",3,92
558,"Chemistry",4,62
558,"Chemistry",1,83
558,"Chemistry",4,71
558,"Biology",2,81
558,"Physics",3,61
558,"Math",2,94
559,"Chemistry",1,48
559,"Biology",3,80
559,"Physics",1,45
559,"Physics",1,98
559,"Math",2,58
559,"Physics",3,87
559,"Chemistry",1,84
559,"Math",1,45
559,"Physics",3,90
559,"Chemistry",3,75
560,"Math",3,49
560,"Chemistry",1,80
560,"Biology",1,94
560,"Math",3,97
560,"Chemistry",3,76
560,"Chemistry",1,82
560,"Biology",4,66
560,"Math",1,56
560,"Chemistry",3,67
560,"Math",4,51
561,"Physics",4,72
561,"Chemistry",3,95
561,"Physics",2,86
561,"Biology",2,71
561,"Biology",4,54
561,"Chemistry",2,58
561,"Chemistry",3,97
561,"Physics",3,57
561,"Physics",1,72
561,"Physics",3,97
562,"Biology",2,87
562,"Chemistry",2,85
562,"Biology",1,79
562,"Chemistry",3,61
562,"Physics",1,77
562,"Physics",3,58
562,"Chemistry",4,47
562,"Biology",4,100
562,"Math",1,92
562,"Chemistry",1,70
563,"Physics",1,84
563,"Physics",1,78
563,"Physics",1,91
563,"Chemistry",3,49
563,"Physics",3,83
563,"Chemistry",4,73
563,"Math",1,61
563,"Chemistry",2,49
563,"Biology",3,60
563,"Physics",1,73
564,"Math",1,46
564,"Biology",1,68
564,"Chemistry",2,58
564,"Physics",1,82
564,"Physics",1,96
564,"Physics",1,94
564,"Chemistry",1,82
564,"Math",1,59
564,"Biology",2,84
564,"Biology",1,93
565,"Chemistry",2,69
565,"Biology",3,70
565,"Chemistry",4,57
565,"Chemistry",1,73
565,"Math",2,82
565,"Chemistry",4,97
565,"Biology",2,73
565,"Math",3,87
565,"Math",4,80
565,"Physics",1,66
566,"Physics",3,58
566,"Math",1,85
566,"Chemistry",4,58
566,"Chemistry",2,82
566,"Physics",2,72
566,"Chemistry",4,61
566,"Math",4,100
566,"Biology",4,80
566,"Biology",3,96
566,"Biology",1,81
567,"Physics",3,74
567,"Math",4,64
567,"Math",3,88
567,"Biology",2,45
567,"Chemistry",4,95
567,"Physics",2,74
567,"Math",3,63
567,"Physics",3,65
567,"Chemistry",4,79
567,"Physics",3,46
568,"Chemistry",3,59
568,"Math",1,56
568,"Biology",1,97
568,"Math",2,98
568,"Chemistry",3,69
568,"Biology",4,46
568,"Biology",2,71
568,"Biology",3,51
568,"Chemistry",2,51
568,"Chemistry",3,100
569,"Chemistry",3,48
569,"Biology",3,61
569,"Math",4,56
569,"Physics",4,77
569,"Biology",3,89
569,"Biology",4,76
569,"Biology",3,49
569,"Chemistry",1,66
569,"Biology",2,69
569,"Physics",4,52
570,"Physics",3,74
570,"Physics",3,97
570,"Math",2,49
570,"Biology",4,99
570,"Physics",2,52
570,"Physics",2,85
570,"Chemistry",1,57
570,"Math",3,85
570,"Math",4,50
570,"Math",4,55
571,"Physics",4,96
571,"Biology",2,47
571,"Biology",4,49
571,"Chemistry",4,80
571,"Physics",1,88
571,"Math",4,56
571,"Math",2,70
571,"Chemistry",3,80
571,"Biology",1,87
571,"Chemistry",2,87
572,"Physics",4,59
572,"Chemistry",3,78
572,"Biology",2,68
572,"Physics",4,89
572,"Chemistry",2,84
572,"Biology",2,87
572,"Math",2,64
572,"Math",2,76
572,"Physics",1,54
572,"Biology",1,59
573,"Physics",4,78
573,"Math",1,82
573,"Math",3,98
573,"Physics",4,81
573,"Physics",4,98
573,"Chemistry",3,71
573,"Chemistry",3,69
573,"Chemistry",1,98
573,"Math",1,76
573,"Chemistry",3,62
574,"Chemistry",2,64
574,"Physics",2,79
574,"Physics",4,69
574,"Biology",4,68
574,"Physics",3,68
574,"Math",2,91
574,"Physics",4,66
574,"Biology",1,58
574,"Chemistry",4,52
574,"Biology",1,47
575,"Chemistry",4,71
575,"Math",1,92
575,"Math",1,47
575,"Physics",1,50
575,"Biology",3,59
575,"Chemistry",3,99
575,"Math",2,97
575,"Chemistry",2,77
575,"Biology",2,89
575,"Physics",3,73
576,"Physics",2,95
576,"Chemistry",3,64
576,"Biology",2,53
576,"Physics",4,66
576,"Math",3,46
576,"Physics",4,88
576,"Biology",2,89
576,"Math",4,70
576,"Physics",4,47
576,"Math",1,50
577,"Math",1,57
577,"Math",3,81
577,"Chemistry",4,84
577,"Math",2,51
577,"Biology",3,80
577,"Physics",4,92
577,"Math",3,82
577,"Math",1,97
577,"Chemistry",2,56
577,"Chemistry",3,49
578,"Physics",1,59
578,"Biology",3,46
578,"Physics",3,64
578,"Chemistry",2,87
578,"Math",1,47
578,"Math",1,55
578,"Chemistry",4,60
578,"Biology",3,54
578,"Biology",1,89
578,"Chemistry",4,87
579,"Physics",3,67
579,"Math",4,88
579,"Math",3,76
579,"Math",2,89
579,"Physics",4,65
579,"Chemistry",2,91
579,"Math",3,91
579,"Biology",2,59
579,"Biology",3,86
579,"Physics",4,52
580,"Chemistry",1,69
580,"Math",1,62
580,"Biology",4,73
580,"Physics",1,57
580,"Physics",1,97
580,"Math",1,66
580,"Chemistry",2,93
580,"Biology",1,54
580,"Chemistry",3,99
580,"Math",2,50
581,"Physics",2,57
581,"Math",1,96
581,"Physics",2,86
581,"Biology",3,52
581,"Chemistry",1,80
581,"Math",1,52
581,"Math",2,91
581,"Physics",1,98
581,"Physics",1,80
581,"Math",2,56
582,"Biology",4,53
582,"Physics",3,84
582,"Math",2,85
582,"Physics",3,81
582,"Biology",3,71
582,"Biology",1,66
582,"Math",2,46
582,"Physics",2,52
582,"Math",2,82
582,"Physics",1,52
583,"Physics",3,83
583,"Math",1,54
583,"Chemistry",2,87
583,"Physics",1,82
583,"Math",3,47
583,"Biology",1,100
583,"Physics",1,77
583,"Physics",1,99
583,"Chemistry",2,85
583,"Biology",4,76
584,"Biology",4,75
584,"Biology",3,99
584,"Physics",3,57
584,"Biology",4,57
584,"Chemistry",2,82
584,"Biology",1,68
584,"Chemistry",3,81
584,"Physics",1,58
584,"Chemistry",3,95
584,"Biology",2,72
585,"Physics",4,70
585,"Math",1,54
585,"Biology",4,91
585,"Physics",1,65
585,"Biology",4,67
585,"Biology",3,48
585,"Physics",2,93
585,"Chemistry",2,69
585,"Physics",3,54
585,"Chemistry",1,49
586,"Physics",4,77
586,"Biology",2,55
586,"Biology",4,62
586,"Biology",1,94
586,"Biology",4,77
586,"Biology",1,83
586,"Physics",4,62
586,"Biology",4,61
586,"Biology",1,66
586,"Physics",4,82
587,"Math",2,86
587,"Physics",1,71
587,"Chemistry",4,65
587,"Biology",2,74
587,"Math",4,98
587,"Chemistry",2,74
587,"Math",1,56
587,"Math",2,84
587,"Chemistry",1,70
587,"Biology",2,74
588,"Physics",4,78
588,"Biology",1,80
588,"Biology",2,94
588,"Chemistry",4,88
588,"Math",3,53
588,"Math",4,89
588,"Chemistry",1,93
588,"Chemistry",4,81
588,"Biology",3,90
588,"Physics",3,54
589,"Math",3,68
589,"Biology",2,74
589,"Chemistry",4,66
589,"Chemistry",3,88
589,"Physics",3,67
589,"Physics",3,55
589,"Math",4,97
589,"Math",2,87
589,"Biology",1,50
589,"Chemistry",1,66
590,"Biology",4,72
590,"Chemistry",1,53
590,"Biology",3,58
590,"Chemistry",2,62
590,"Chemistry",1,94
590,"Chemistry",1,49
590,"Chemistry",3,94
590,"Physics",4,93
590,"Chemistry",3,47
590,"Physics",3,52
591,"Biology",3,81
591,"Math",3,87
591,"Biology",1,93
591,"Chemistry",1,53
591,"Physics",3,82
591,"Math",2,56
591,"Chemistry",1,54
591,"Biology",3,70
591,"Chemistry",2,70
591,"Chemistry",2,89
592,"Physics",1,80
592,"Chemistry",4,93
592,"Biology",4,59
592,"Physics",1,80
592,"Physics",1,51
592,"Physics",4,74
592,"Math",2,57
592,"Biology",4,94
592,"Math",2,96
592,"Math",2,89
593,"Chemistry",2,92
593,"Biology",4,70
593,"Math",1,95
593,"Chemistry",3,63
593,"Physics",2,94
593,"Biology",1,47
593,"Physics",2,97
593,"Chemistry",3,62
593,"Math",4,77
593,"Chemistry",3,95
594,"Physics",3,96
594,"Math",3,67
594,"Chemistry",3,74
594,"Math",1,77
594,"Math",4,93
594,"Physics",2,51
594,"Physics",4,57
594,"Chemistry",2,72
594,"Physics",2,83
594,"Biology",3,57
595,"Biology",2,53
595,"Biology",3,61
595,"Math",2,82
595,"Biology",3,70
595,"Math",1,51
595,"Math",1,92
595,"Chemistry",1,54
595,"Physics",3,56
595,"Physics",2,89
595,"Physics",2,61
596,"Chemistry",3,63
596,"Physics",3,80
596,"Biology",3,46
596,"Chemistry",2,77
596,"Math",4,46
596,"Chemistry",3,91
596,"Math",3,84
596,"Chemistry",3,95
596,"Math",3,98
596,"Biology",3,98
597,"Math",1,88
597,"Physics",4,61
597,"Physics",2,89
597,"Math",2,59
597,"Chemistry",1,70
597,"Biology",2,61
597,"Math",3,98
597,"Chemistry",4,52
597,"Chemistry",3,89
597,"Math",2,78
598,"Physics",3,48
598,"Biology",1,46
598,"Math",2,93
598,"Physics",2,87
598,"Physics",1,71
598,"Chemistry",2,58
598,"Chemistry",4,84
598,"Physics",4,89
598,"Chemistry",1,72
598,"Math",1,46
599,"Math",4,72
599,"Biology",3,62
599,"Chemistry",2,50
599,"Physics",2,82
599,"Chemistry",3,69
599,"Chemistry",3,79
599,"Biology",3,93
599,"Math",1,66
599,"Biology",1,62
599,"Chemistry",2,93
600,"Biology",1,46
600,"Chemistry",1,99
600,"Biology",2,52
600,"Biology",4,75
600,"Physics",3,47
600,"Physics",4,67
600,"Chemistry",3,85
600,"Chemistry",1,69
600,"Math",2,54
600,"Physics",3,95
601,"Chemistry",4,76
601,"Chemistry",2,66
601,"Physics",3,76
601,"Chemistry",2,49
601,"Chemistry",2,66
601,"Math",4,76
601,"Math",2,53
601,"Chemistry",1,98
601,"Biology",4,83
601,"Biology",4,95
602,"Physics",3,51
602,"Chemistry",3,94
602,"Physics",1,89
602,"Physics",3,59
602,"Biology",3,47
602,"Biology",3,98
602,"Math",1,69
602,"Physics",4,97
602,"Physics",1,69
602,"Chemistry",2,57
603,"Physics",1,83
603,"Math",4,61
603,"Physics",2,95
603,"Physics",4,84
603,"Physics",3,88
603,"Physics",1,89
603,"Physics",3,63
603,"Chemistry",1,52
603,"Chemistry",3,75
603,"Biology",4,82
604,"Physics",2,68
604,"Biology",1,93
604,"Chemistry",1,54
604,"Math",3,75
604,"Biology",1,74
604,"Math",3,87
604,"Math",1,97
604,"Physics",2,99
604,"Chemistry",2,46
604,"Chemistry",4,86
605,"Biology",3,87
605,"Math",2,50
605,"Biology",2,72
605,"Biology",3,87
605,"Biology",2,71
605,"Biology",2,75
605,"Chemistry",3,48
605,"Biology",2,58
605,"Physics",2,55
605,"Physics",2,70
606,"Math",3,58
606,"Physics",3,80
606,"Biology",4,72
606,"Math",4,50
606,"Math",1,78
606,"Physics",2,91
606,"Math",2,85
606,"Physics",2,49
606,"Chemistry",3,70
606,"Math",3,77
607,"Biology",4,77
607,"Physics",4,67
607,"Biology",1,97
607,"Physics",2,77
607,"Math",3,70
607,"Math",2,85
607,"Biology",4,83
607,"Physics",2,65
607,"Chemistry",4,74
607,"Biology",4,95
608,"Biology",3,61
608,"Biology",1,72
608,"Chemistry",3,94
608,"Math",2,49
608,"Math",3,50
608,"Biology",3,81
608,"Chemistry",4,72
608,"Physics",1,92
608,"Chemistry",4,55
608,"Biology",2,98
609,"Physics",4,100
609,"Biology",1,90
609,"Biology",1,75
609,"Biology",3,86
609,"Chemistry",4,84
609,"Physics",3,52
609,"Biology",4,57
609,"Biology",3,61
609,"Chemistry",4,70
609,"Math",1,68
610,"Physics",2,51
610,"Physics",3,73
610,"Physics",3,95
610,"Biology",2,55
610,"Biology",2,78
610,"Chemistry",2,58
610,"Biology",3,76
610,"Chemistry",2,81
610,"Chemistry",4,77
610,"Biology",2,93
611,"Math",1,69
611,"Chemistry",4,74
611,"Chemistry",1,51
611,"Chemistry",3,65
611,"Biology",3,94
611,"Biology",4,81
611,"Physics",2,60
611,"Physics",4,76
611,"Physics",1,77
611,"Chemistry",3,87
612,"Biology",4,91
612,"Biology",1,90
612,"Chemistry",3,92
612,"Physics",1,64
612,"Chemistry",2,80
612,"Physics",4,86
612,"Physics",2,54
612,"Biology",3,68
612,"Math",1,74
612,"Chemistry",3,62
613,"Chemistry",3,96
613,"Math",3,57
613,"Math",1,68
613,"Physics",3,71
613,"Biology",2,93
613,"Chemistry",2,64
613,"Chemistry",3,82
613,"Physics",1,80
613,"Physics",3,51
613,"Biology",1,74
614,"Physics",1,83
614,"Physics",3,45
614,"Math",1,87
614,"Biology",1,65
614,"Biology",3,55
614,"Math",4,80
614,"Chemistry",4,50
614,"Biology",4,57
614,"Chemistry",1,91
614,"Chemistry",4,56
615,"Chemistry",3,100
615,"Biology",4,73
615,"Biology",1,62
615,"Chemistry",1,69
615,"Chemistry",4,94
615,"Math",4,76
615,"Math",4,53
615,"Math",1,94
615,"Chemistry",2,55
615,"Chemistry",3,62
616,"Physics",2,78
616,"Biology",4,96
616,"Physics",4,67
616,"Physics",1,51
616,"Physics",3,90
616,"Physics",1,85
616,"Physics",4,61
616,"Chemistry",3,80
616,"Chemistry",1,93
616,"Chemistry",4,48
617,"Chemistry",2,81
617,"Biology",4,70
617,"Math",2,80
617,"Chemistry",4,76
617,"Biology",1,49
617,"Biology",4,54
617,"Chemistry",4,55
617,"Physics",4,95
617,"Chemistry",3,59
617,"Physics",3,61
618,"Chemistry",4,80
618,"Chemistry",1,63
618,"Chemistry",2,80
618,"Biology",2,50
618,"Biology",2,97
618,"Physics",4,74
618,"Biology",4,99
618,"Chemistry",2,76
618,"Math",2,83
618,"Biology",1,69
619,"Chemistry",4,86
619,"Chemistry",3,47
619,"Biology",2,69
619,"Math",1,97
619,"Biology",4,70
619,"Math",4,90
619,"Math",1,49
619,"Chemistry",2,54
619,"Math",4,64
619,"Physics",3,56
620,"Physics",2,77
620,"Math",1,81
620,"Physics",3,74
620,"Biology",1,70
620,"Math",2,60
620,"Biology",2,63
620,"Chemistry",4,73
620,"Chemistry",4,82
620,"Math",4,75
620,"Physics",2,63
621,"Chemistry",2,58
621,"Math",4,85
621,"Math",2,65
621,"Chemistry",1,59
621,"Math",4,73
621,"Biology",2,56
621,"Biology",3,65
621,"Physics",1,64
621,"Biology",4,88
621,"Biology",2,70
622,"Biology",3,71
622,"Biology",3,63
622,"Physics",1,73
622,"Physics",3,51
622,"Biology",4,46
622,"Biology",2,90
622,"Chemistry",2,72
622,"Chemistry",3,91
622,"Math",4,76
622,"Math",4,47
623,"Chemistry",1,56
623,"Chemistry",3,53
623,"Biology",4,48
623,"Physics",3,94
623,"Physics",2,65
623,"Biology",3,98
623,"Math",4,56
623,"Physics",1,89
623,"Biology",1,85
623,"Physics",3,77
624,"Biology",4,80
624,"Biology",3,79
624,"Biology",2,63
624,"Math",4,59
624,"Math",2,95
624,"Biology",2,92
624,"Chemistry",1,53
624,"Biology",3,56
624,"Chemistry",4,79
624,"Math",3,89
625,"Biology",1,50
625,"Physics",4,51
625,"Biology",3,51
625,"Physics",3,92
625,"Math",3,62
625,"Math",4,45
625,"Physics",1,96
625,"Physics",1,78
625,"Physics",2,74
625,"Physics",4,61
626,"Math",4,59
626,"Chemistry",2,83
626,"Chemistry",1,82
626,"Chemistry",4,45
626,"Chemistry",4,72
626,"Chemistry",1,64
626,"Math",1,51
626,"Physics",2,88
626,"Biology",2,56
626,"Physics",4,98
627,"Chemistry",3,49
627,"Math",3,86
627,"Biology",2,67
627,"Biology",1,60
627,"Chemistry",4,89
627,"Math",1,92
627,"Math",3,92
627,"Math",2,59
627,"Physics",3,60
627,"Math",3,86
